#Wave,F560W,F770W,F1000W,F1130W,F1280W,F1500W,F1800W,F2100W,F2550W
#micron,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot
16.753,0,0,0,0,0,0.0849,0.3361,0,0
16.759,0,0,0,0,0,0.0811,0.3369,0,0
16.764,0,0,0,0,0,0.0777,0.3376,0,0
16.77,0,0,0,0,0,0.0743,0.3382,0,0
16.776,0,0,0,0,0,0.071,0.3388,0,0
16.782,0,0,0,0,0,0.0678,0.3393,0,0
16.788,0,0,0,0,0,0.0649,0.3397,0,0
16.793,0,0,0,0,0,0.0619,0.34,0,0
16.799,0,0,0,0,0,0.059,0.3404,0,0
16.805,0,0,0,0,0,0.0565,0.3406,0,0
16.811,0,0,0,0,0,0.0539,0.3409,0,0
16.817,0,0,0,0,0,0.0514,0.3411,0,0
16.822,0,0,0,0,0,0.049,0.3413,0,0
16.828,0,0,0,0,0,0.0469,0.3414,0,0
16.834,0,0,0,0,0,0.0447,0.3416,0,0
16.84,0,0,0,0,0,0.0425,0.3417,0,0
16.846,0,0,0,0,0,0.0406,0.3419,0,0
16.851,0,0,0,0,0,0.0387,0.342,0,0
16.857,0,0,0,0,0,0.0368,0.3421,0,0
16.863,0,0,0,0,0,0.0351,0.3423,0,0
16.869,0,0,0,0,0,0.0335,0.3424,0,0
16.875,0,0,0,0,0,0.0318,0.3425,0,0
16.88,0,0,0,0,0,0.0302,0.3426,0,0
16.886,0,0,0,0,0,0.0289,0.3427,0,0
16.892,0,0,0,0,0,0.0275,0.3429,0,0
16.898,0,0,0,0,0,0.0261,0.343,0,0
16.904,0,0,0,0,0,0.0249,0.3431,0,0
16.909,0,0,0,0,0,0.0237,0.3433,0,0
16.915,0,0,0,0,0,0.0225,0.3434,0,0
16.921,0,0,0,0,0,0.0214,0.3436,0,0
16.927,0,0,0,0,0,0.0204,0.3437,0,0
16.933,0,0,0,0,0,0.0194,0.3438,0,0
16.938,0,0,0,0,0,0.0184,0.344,0,0
16.944,0,0,0,0,0,0.0176,0.3441,0,0
16.95,0,0,0,0,0,0.0167,0.3443,0,0
16.956,0,0,0,0,0,0.0159,0.3444,0,0
16.962,0,0,0,0,0,0.0152,0.3446,0,0
16.967,0,0,0,0,0,0.0145,0.3447,0,0
16.973,0,0,0,0,0,0.0138,0.3449,0,0
16.979,0,0,0,0,0,0.0132,0.345,0,0
16.985,0,0,0,0,0,0.0126,0.3452,0,0
16.991,0,0,0,0,0,0.012,0.3454,0,0
16.996,0,0,0,0,0,0.0115,0.3455,0,0
17.002,0,0,0,0,0,0.011,0.3457,0,0
17.008,0,0,0,0,0,0.0105,0.3457,0,0
17.014,0,0,0,0,0,0.0101,0.3457,0,0
17.02,0,0,0,0,0,0.0096,0.3458,0,0
17.025,0,0,0,0,0,0.0092,0.3458,0,0
17.031,0,0,0,0,0,0.0088,0.3459,0,0
17.037,0,0,0,0,0,0.0084,0.3459,0,0
17.043,0,0,0,0,0,0.0081,0.346,0,0
17.049,0,0,0,0,0,0.0077,0.3461,0,0
17.054,0,0,0,0,0,0.0074,0.3461,0,0
17.06,0,0,0,0,0,0.007,0.3462,0,0
17.066,0,0,0,0,0,0.0068,0.3463,0,0
17.072,0,0,0,0,0,0.0065,0.3464,0,0
17.078,0,0,0,0,0,0.0062,0.3465,0,0
17.083,0,0,0,0,0,0.0059,0.3466,0,0
17.089,0,0,0,0,0,0.0056,0.3467,0,0
17.095,0,0,0,0,0,0.0054,0.3468,0,0
17.101,0,0,0,0,0,0.0051,0.3468,0,0
17.107,0,0,0,0,0,0.0049,0.3469,0,0
17.112,0,0,0,0,0,0.0047,0.347,0,0
17.118,0,0,0,0,0,0.0045,0.3471,0,0
17.124,0,0,0,0,0,0.0043,0.3472,0,0
17.13,0,0,0,0,0,0.0041,0.3473,0,0
17.136,0,0,0,0,0,0.0039,0.3474,0,0
17.141,0,0,0,0,0,0.0037,0.3475,0.0001,0
17.147,0,0,0,0,0,0.0035,0.3476,0.0001,0
17.153,0,0,0,0,0,0.0034,0.3477,0.0001,0
17.159,0,0,0,0,0,0.0032,0.3477,0.0001,0
17.165,0,0,0,0,0,0.0031,0.3478,0.0001,0
17.17,0,0,0,0,0,0.0029,0.3479,0.0001,0
17.176,0,0,0,0,0,0.0028,0.348,0.0001,0
17.182,0,0,0,0,0,0.0026,0.348,0.0001,0
17.188,0,0,0,0,0,0.0025,0.3481,0.0001,0
17.194,0,0,0,0,0,0.0024,0.3481,0.0002,0
17.199,0,0,0,0,0,0.0022,0.3482,0.0002,0
17.205,0,0,0,0,0,0.0021,0.3482,0.0002,0
17.211,0,0,0,0,0,0.002,0.3483,0.0002,0
17.217,0,0,0,0,0,0.0019,0.3483,0.0002,0
17.223,0,0,0,0,0,0.0018,0.3483,0.0002,0
17.228,0,0,0,0,0,0.0017,0.3484,0.0002,0
17.234,0,0,0,0,0,0.0016,0.3484,0.0003,0
17.24,0,0,0,0,0,0.0016,0.3484,0.0003,0
17.246,0,0,0,0,0,0.0015,0.3484,0.0003,0
17.252,0,0,0,0,0,0.0014,0.3485,0.0003,0
17.257,0,0,0,0,0,0.0014,0.3485,0.0003,0
17.263,0,0,0,0,0,0.0013,0.3485,0.0003,0
17.269,0,0,0,0,0,0.0012,0.3486,0.0003,0
17.275,0,0,0,0,0,0.0012,0.3486,0.0003,0
17.281,0,0,0,0,0,0.0011,0.3486,0.0004,0
17.286,0,0,0,0,0,0.0011,0.3487,0.0004,0
17.292,0,0,0,0,0,0.001,0.3488,0.0004,0
17.298,0,0,0,0,0,0.001,0.3488,0.0004,0
17.304,0,0,0,0,0,0.0009,0.3489,0.0004,0
17.31,0,0,0,0,0,0.0009,0.349,0.0003,0
17.315,0,0,0,0,0,0.0009,0.3491,0.0003,0
17.321,0,0,0,0,0,0.0008,0.3491,0.0003,0
17.327,0,0,0,0,0,0.0008,0.3492,0.0003,0
17.333,0,0,0,0,0,0.0008,0.3493,0.0003,0
17.339,0,0,0,0,0,0.0007,0.3494,0.0003,0
17.344,0,0,0,0,0,0.0007,0.3494,0.0003,0
17.35,0,0,0,0,0,0.0006,0.3495,0.0003,0
17.356,0,0,0,0,0,0.0006,0.3496,0.0003,0
17.362,0,0,0,0,0,0.0006,0.3496,0.0003,0
17.368,0,0,0,0,0,0.0005,0.3497,0.0003,0
17.373,0,0,0,0,0,0.0005,0.3497,0.0003,0
17.379,0,0,0,0,0,0.0005,0.3498,0.0003,0
17.385,0,0,0,0,0,0.0005,0.3498,0.0003,0
17.391,0,0,0,0,0,0.0004,0.3498,0.0003,0
17.397,0,0,0,0,0,0.0004,0.3498,0.0002,0
17.402,0,0,0,0,0,0.0004,0.3498,0.0002,0
17.408,0,0,0,0,0,0.0003,0.3498,0.0002,0
17.414,0,0,0,0,0,0.0003,0.3498,0.0002,0
17.42,0,0,0,0,0,0.0003,0.3498,0.0002,0
17.426,0,0,0,0,0,0.0003,0.3497,0.0002,0
17.431,0,0,0,0,0,0.0002,0.3497,0.0002,0
17.437,0,0,0,0,0,0.0002,0.3496,0.0002,0
17.443,0,0,0,0,0,0.0002,0.3496,0.0002,0
17.449,0,0,0,0,0,0.0002,0.3495,0.0002,0
17.455,0,0,0,0,0,0.0002,0.3495,0.0002,0
17.46,0,0,0,0,0,0.0001,0.3494,0.0002,0
17.466,0,0,0,0,0,0.0001,0.3493,0.0003,0
17.472,0,0,0,0,0,0.0001,0.3493,0.0003,0
17.478,0,0,0,0,0,0.0001,0.3492,0.0003,0
17.484,0,0,0,0,0,0.0001,0.3492,0.0003,0
17.489,0,0,0,0,0,0.0001,0.3491,0.0003,0
17.495,0,0,0,0,0,0.0001,0.3491,0.0003,0
17.501,0,0,0,0,0,0.0001,0.349,0.0003,0
17.507,0,0,0,0,0,0.0001,0.3489,0.0003,0
17.513,0,0,0,0,0,0,0.3488,0.0003,0
17.518,0,0,0,0,0,0,0.3487,0.0004,0
17.524,0,0,0,0,0,0,0.3486,0.0004,0
17.53,0,0,0,0,0,0,0.3485,0.0004,0
17.536,0,0,0,0,0,0,0.3484,0.0004,0
17.542,0,0,0,0,0,0,0.3483,0.0005,0
17.547,0,0,0,0,0,0,0.3483,0.0005,0
17.553,0,0,0,0,0,0,0.3482,0.0005,0
17.559,0,0,0,0,0,0,0.3481,0.0006,0
17.565,0,0,0,0,0,0,0.348,0.0006,0
17.571,0,0,0,0,0,0,0.3479,0.0007,0
17.576,0,0,0,0,0,0,0.3479,0.0007,0
17.582,0,0,0,0,0,0,0.3478,0.0008,0
17.588,0,0,0,0,0,0,0.3477,0.0008,0
17.594,0,0,0,0,0,0,0.3477,0.0008,0
17.6,0,0,0,0,0,0,0.3476,0.0009,0
17.605,0,0,0,0,0,0,0.3475,0.0009,0
17.611,0,0,0,0,0,0,0.3475,0.001,0
17.617,0,0,0,0,0,0,0.3474,0.001,0
17.623,0,0,0,0,0,0,0.3473,0.0011,0
17.629,0,0,0,0,0,0,0.3472,0.0011,0
17.634,0,0,0,0,0,0,0.3472,0.0012,0
17.64,0,0,0,0,0,0,0.3471,0.0012,0
17.646,0,0,0,0,0,0,0.347,0.0012,0
17.652,0,0,0,0,0,0,0.347,0.0013,0
17.658,0,0,0,0,0,0,0.3469,0.0013,0
17.663,0,0,0,0,0,0,0.3468,0.0013,0
17.669,0,0,0,0,0,0,0.3467,0.0014,0
17.675,0,0,0,0,0,0,0.3467,0.0014,0
17.681,0,0,0,0,0,0,0.3466,0.0014,0
17.687,0,0,0,0,0,0,0.3465,0.0014,0
17.692,0,0,0,0,0,0,0.3464,0.0014,0
17.698,0,0,0,0,0,0,0.3464,0.0015,0
17.704,0,0,0,0,0,0,0.3463,0.0015,0
17.71,0,0,0,0,0,0,0.3462,0.0015,0
17.716,0,0,0,0,0,0,0.3462,0.0015,0
17.721,0,0,0,0,0,0,0.3461,0.0015,0
17.727,0,0,0,0,0,0,0.346,0.0016,0
17.733,0,0,0,0,0,0,0.3459,0.0016,0
17.739,0,0,0,0,0,0,0.3459,0.0016,0
17.745,0,0,0,0,0,0,0.3458,0.0016,0
17.75,0,0,0,0,0,0,0.3457,0.0017,0
17.756,0,0,0,0,0,0,0.3456,0.0017,0
17.762,0,0,0,0,0,0,0.3456,0.0017,0
17.768,0,0,0,0,0,0,0.3455,0.0017,0
17.774,0,0,0,0,0,0,0.3454,0.0018,0
17.779,0,0,0,0,0,0,0.3453,0.0018,0
17.785,0,0,0,0,0,0,0.3452,0.0019,0
17.791,0,0,0,0,0,0,0.3452,0.0019,0
17.797,0,0,0,0,0,0,0.3451,0.002,0
17.803,0,0,0,0,0,0,0.345,0.002,0
17.808,0,0,0,0,0,0,0.3449,0.0021,0
17.814,0,0,0,0,0,0,0.3448,0.0022,0
17.82,0,0,0,0,0,0,0.3447,0.0022,0
17.826,0,0,0,0,0,0,0.3446,0.0023,0
17.832,0,0,0,0,0,0,0.3445,0.0024,0
17.837,0,0,0,0,0,0,0.3444,0.0025,0
17.843,0,0,0,0,0,0,0.3443,0.0025,0
17.849,0,0,0,0,0,0,0.3442,0.0026,0
17.855,0,0,0,0,0,0,0.3441,0.0027,0
17.861,0,0,0,0,0,0,0.344,0.0028,0
17.866,0,0,0,0,0,0,0.3439,0.003,0
17.872,0,0,0,0,0,0,0.3438,0.0031,0
17.878,0,0,0,0,0,0,0.3437,0.0032,0
17.884,0,0,0,0,0,0,0.3435,0.0033,0
17.89,0,0,0,0,0,0,0.3434,0.0034,0
17.895,0,0,0,0,0,0,0.3433,0.0036,0
17.901,0,0,0,0,0,0,0.3432,0.0037,0
17.907,0,0,0,0,0,0,0.3431,0.0038,0
17.913,0,0,0,0,0,0,0.343,0.004,0
17.919,0,0,0,0,0,0,0.3428,0.0041,0
17.924,0,0,0,0,0,0,0.3427,0.0043,0
17.93,0,0,0,0,0,0,0.3426,0.0044,0
17.936,0,0,0,0,0,0,0.3425,0.0046,0
17.942,0,0,0,0,0,0,0.3423,0.0047,0
17.948,0,0,0,0,0,0,0.3422,0.0049,0
17.953,0,0,0,0,0,0,0.3421,0.0051,0
17.959,0,0,0,0,0,0,0.342,0.0052,0
17.965,0,0,0,0,0,0,0.3418,0.0054,0
17.971,0,0,0,0,0,0,0.3417,0.0056,0
17.977,0,0,0,0,0,0,0.3416,0.0058,0
17.982,0,0,0,0,0,0,0.3415,0.006,0
17.988,0,0,0,0,0,0,0.3413,0.0062,0
17.994,0,0,0,0,0,0,0.3412,0.0064,0
18,0,0,0,0,0,0,0.3411,0.0067,0
18.006,0,0,0,0,0,0,0.3411,0.0069,0
18.011,0,0,0,0,0,0,0.3411,0.0072,0
18.017,0,0,0,0,0,0,0.3411,0.0074,0
18.023,0,0,0,0,0,0,0.3411,0.0077,0
18.029,0,0,0,0,0,0,0.3411,0.008,0
18.035,0,0,0,0,0,0,0.3411,0.0083,0
18.04,0,0,0,0,0,0,0.3411,0.0086,0
18.046,0,0,0,0,0,0,0.3411,0.0089,0
18.052,0,0,0,0,0,0,0.3411,0.0092,0
18.058,0,0,0,0,0,0,0.3411,0.0096,0
18.064,0,0,0,0,0,0,0.3411,0.0099,0
18.069,0,0,0,0,0,0,0.3411,0.0103,0
18.075,0,0,0,0,0,0,0.3412,0.0107,0
18.081,0,0,0,0,0,0,0.3412,0.0111,0
18.087,0,0,0,0,0,0,0.3412,0.0116,0
18.093,0,0,0,0,0,0,0.3412,0.0121,0
18.098,0,0,0,0,0,0,0.3412,0.0126,0
18.104,0,0,0,0,0,0,0.3412,0.0131,0
18.11,0,0,0,0,0,0,0.3413,0.0136,0
18.116,0,0,0,0,0,0,0.3413,0.0142,0
18.122,0,0,0,0,0,0,0.3413,0.0148,0
18.127,0,0,0,0,0,0,0.3413,0.0154,0
18.133,0,0,0,0,0,0,0.3414,0.0161,0
18.139,0,0,0,0,0,0,0.3414,0.0167,0
18.145,0,0,0,0,0,0,0.3414,0.0175,0
18.151,0,0,0,0,0,0,0.3415,0.0182,0
18.156,0,0,0,0,0,0,0.3415,0.019,0
18.162,0,0,0,0,0,0,0.3415,0.0198,0
18.168,0,0,0,0,0,0,0.3416,0.0207,0
18.174,0,0,0,0,0,0,0.3416,0.0216,0
18.18,0,0,0,0,0,0,0.3416,0.0224,0
18.185,0,0,0,0,0,0,0.3417,0.0235,0
18.191,0,0,0,0,0,0,0.3417,0.0245,0
18.197,0,0,0,0,0,0,0.3417,0.0255,0
18.203,0,0,0,0,0,0,0.3417,0.0266,0
18.209,0,0,0,0,0,0,0.3418,0.0278,0
18.214,0,0,0,0,0,0,0.3418,0.029,0
18.22,0,0,0,0,0,0,0.3418,0.0302,0
18.226,0,0,0,0,0,0,0.3418,0.0316,0
18.232,0,0,0,0,0,0,0.3419,0.0329,0
18.238,0,0,0,0,0,0,0.3419,0.0343,0
18.243,0,0,0,0,0,0,0.3419,0.0358,0
18.249,0,0,0,0,0,0,0.342,0.0373,0
18.255,0,0,0,0,0,0,0.342,0.0389,0
18.261,0,0,0,0,0,0,0.342,0.0405,0
18.267,0,0,0,0,0,0,0.3421,0.0423,0
18.272,0,0,0,0,0,0,0.3421,0.044,0
18.278,0,0,0,0,0,0,0.3421,0.0458,0
18.284,0,0,0,0,0,0,0.3422,0.0478,0
18.29,0,0,0,0,0,0,0.3422,0.0498,0
18.296,0,0,0,0,0,0,0.3423,0.0518,0
18.301,0,0,0,0,0,0,0.3423,0.0539,0
18.307,0,0,0,0,0,0,0.3424,0.0561,0
18.313,0,0,0,0,0,0,0.3424,0.0584,0
18.319,0,0,0,0,0,0,0.3425,0.0607,0
18.325,0,0,0,0,0,0,0.3426,0.0632,0
18.33,0,0,0,0,0,0,0.3426,0.0658,0
18.336,0,0,0,0,0,0,0.3427,0.0684,0
18.342,0,0,0,0,0,0,0.3428,0.071,0
18.348,0,0,0,0,0,0,0.3428,0.0739,0
18.354,0,0,0,0,0,0,0.3429,0.0768,0
18.359,0,0,0,0,0,0,0.343,0.0797,0
18.365,0,0,0,0,0,0,0.3431,0.0828,0
18.371,0,0,0,0,0,0,0.3431,0.086,0
18.377,0,0,0,0,0,0,0.3432,0.0893,0
18.383,0,0,0,0,0,0,0.3433,0.0926,0
18.388,0,0,0,0,0,0,0.3434,0.0961,0
18.394,0,0,0,0,0,0,0.3434,0.0996,0
18.4,0,0,0,0,0,0,0.3435,0.1031,0
18.406,0,0,0,0,0,0,0.3436,0.107,0
18.412,0,0,0,0,0,0,0.3437,0.1108,0
18.417,0,0,0,0,0,0,0.3437,0.1146,0
18.423,0,0,0,0,0,0,0.3438,0.1186,0
18.429,0,0,0,0,0,0,0.3439,0.1226,0
18.435,0,0,0,0,0,0,0.344,0.1267,0
18.441,0,0,0,0,0,0,0.344,0.1308,0
18.446,0,0,0,0,0,0,0.3441,0.1351,0
18.452,0,0,0,0,0,0,0.3441,0.1394,0
18.458,0,0,0,0,0,0,0.3442,0.1437,0
18.464,0,0,0,0,0,0,0.3442,0.1481,0
18.47,0,0,0,0,0,0,0.3443,0.1525,0
18.475,0,0,0,0,0,0,0.3443,0.157,0
18.481,0,0,0,0,0,0,0.3443,0.1614,0
18.487,0,0,0,0,0,0,0.3443,0.166,0
18.493,0,0,0,0,0,0,0.3444,0.1705,0
18.499,0,0,0,0,0,0,0.3444,0.175,0
18.504,0,0,0,0,0,0,0.3442,0.1795,0
18.51,0,0,0,0,0,0,0.3439,0.184,0
18.516,0,0,0,0,0,0,0.3436,0.1884,0
18.522,0,0,0,0,0,0,0.3433,0.1928,0
18.528,0,0,0,0,0,0,0.343,0.1972,0
18.533,0,0,0,0,0,0,0.3427,0.2015,0
18.539,0,0,0,0,0,0,0.3424,0.2058,0
18.545,0,0,0,0,0,0,0.3421,0.2101,0
18.551,0,0,0,0,0,0,0.3418,0.2143,0
18.557,0,0,0,0,0,0,0.3415,0.2185,0
18.562,0,0,0,0,0,0,0.3411,0.2227,0
18.568,0,0,0,0,0,0,0.3408,0.2267,0
18.574,0,0,0,0,0,0,0.3404,0.2306,0
18.58,0,0,0,0,0,0,0.3401,0.2346,0
18.586,0,0,0,0,0,0,0.3397,0.2383,0
18.591,0,0,0,0,0,0,0.3394,0.242,0
18.597,0,0,0,0,0,0,0.339,0.2458,0
18.603,0,0,0,0,0,0,0.3387,0.2493,0
18.609,0,0,0,0,0,0,0.3383,0.2526,0
18.615,0,0,0,0,0,0,0.338,0.256,0
18.62,0,0,0,0,0,0,0.3376,0.2593,0
18.626,0,0,0,0,0,0,0.3372,0.2623,0
18.632,0,0,0,0,0,0,0.3369,0.2653,0
18.638,0,0,0,0,0,0,0.3365,0.2683,0
18.644,0,0,0,0,0,0,0.3361,0.2711,0
18.649,0,0,0,0,0,0,0.3358,0.2737,0
18.655,0,0,0,0,0,0,0.3354,0.2763,0
18.661,0,0,0,0,0,0,0.335,0.2789,0
18.667,0,0,0,0,0,0,0.3346,0.2811,0
18.673,0,0,0,0,0,0,0.3342,0.2833,0
18.678,0,0,0,0,0,0,0.3339,0.2856,0
18.684,0,0,0,0,0,0,0.3335,0.2876,0
18.69,0,0,0,0,0,0,0.3331,0.2894,0
18.696,0,0,0,0,0,0,0.3327,0.2913,0
18.702,0,0,0,0,0,0,0.3323,0.2931,0
18.707,0,0,0,0,0,0,0.3319,0.2946,0
18.713,0,0,0,0,0,0,0.3315,0.2961,0
18.719,0,0,0,0,0,0,0.3311,0.2977,0
18.725,0,0,0,0,0,0,0.3308,0.299,0
18.731,0,0,0,0,0,0,0.3304,0.3002,0
18.736,0,0,0,0,0,0,0.33,0.3014,0
18.742,0,0,0,0,0,0,0.3296,0.3025,0
18.748,0,0,0,0,0,0,0.3292,0.3034,0
18.754,0,0,0,0,0,0,0.3288,0.3043,0
18.76,0,0,0,0,0,0,0.3284,0.3053,0
18.765,0,0,0,0,0,0,0.328,0.3059,0
18.771,0,0,0,0,0,0,0.3277,0.3066,0
18.777,0,0,0,0,0,0,0.3273,0.3073,0
18.783,0,0,0,0,0,0,0.3269,0.3078,0
18.789,0,0,0,0,0,0,0.3265,0.3082,0
18.794,0,0,0,0,0,0,0.3261,0.3086,0
18.8,0,0,0,0,0,0,0.3257,0.309,0
18.806,0,0,0,0,0,0,0.3253,0.3093,0
18.812,0,0,0,0,0,0,0.325,0.3095,0
18.818,0,0,0,0,0,0,0.3246,0.3097,0
18.823,0,0,0,0,0,0,0.3242,0.3098,0
18.829,0,0,0,0,0,0,0.3238,0.3099,0
18.835,0,0,0,0,0,0,0.3234,0.3099,0
18.841,0,0,0,0,0,0,0.3231,0.3099,0
18.847,0,0,0,0,0,0,0.3227,0.3099,0
18.852,0,0,0,0,0,0,0.3223,0.3098,0
18.858,0,0,0,0,0,0,0.3219,0.3098,0
18.864,0,0,0,0,0,0,0.3216,0.3096,0
18.87,0,0,0,0,0,0,0.3212,0.3095,0
18.876,0,0,0,0,0,0,0.3209,0.3093,0
18.881,0,0,0,0,0,0,0.3205,0.3092,0
18.887,0,0,0,0,0,0,0.3202,0.309,0
18.893,0,0,0,0,0,0,0.3199,0.3089,0
18.899,0,0,0,0,0,0,0.3196,0.3087,0
18.905,0,0,0,0,0,0,0.3193,0.3086,0
18.91,0,0,0,0,0,0,0.319,0.3084,0
18.916,0,0,0,0,0,0,0.3187,0.3082,0
18.922,0,0,0,0,0,0,0.3184,0.3081,0
18.928,0,0,0,0,0,0,0.3182,0.3079,0
18.934,0,0,0,0,0,0,0.3179,0.3078,0
18.939,0,0,0,0,0,0,0.3177,0.3076,0
18.945,0,0,0,0,0,0,0.3175,0.3075,0
18.951,0,0,0,0,0,0,0.3173,0.3074,0
18.957,0,0,0,0,0,0,0.317,0.3073,0
18.963,0,0,0,0,0,0,0.3169,0.3072,0
18.968,0,0,0,0,0,0,0.3167,0.3071,0
18.974,0,0,0,0,0,0,0.3165,0.307,0
18.98,0,0,0,0,0,0,0.3163,0.3068,0
18.986,0,0,0,0,0,0,0.3162,0.3067,0
18.992,0,0,0,0,0,0,0.3161,0.3066,0
18.997,0,0,0,0,0,0,0.3159,0.3065,0
19.003,0,0,0,0,0,0,0.3159,0.3065,0
19.009,0,0,0,0,0,0,0.3159,0.3065,0
19.015,0,0,0,0,0,0,0.316,0.3065,0
19.021,0,0,0,0,0,0,0.316,0.3065,0
19.026,0,0,0,0,0,0,0.316,0.3065,0
19.032,0,0,0,0,0,0,0.3161,0.3065,0
19.038,0,0,0,0,0,0,0.3161,0.3065,0
19.044,0,0,0,0,0,0,0.3161,0.3064,0
19.05,0,0,0,0,0,0,0.3161,0.3063,0
19.055,0,0,0,0,0,0,0.3161,0.3063,0
19.061,0,0,0,0,0,0,0.3161,0.3062,0
19.067,0,0,0,0,0,0,0.3161,0.306,0
19.073,0,0,0,0,0,0,0.3161,0.3059,0
19.079,0,0,0,0,0,0,0.3161,0.3058,0
19.084,0,0,0,0,0,0,0.316,0.3056,0
19.09,0,0,0,0,0,0,0.3159,0.3054,0
19.096,0,0,0,0,0,0,0.3158,0.3052,0
19.102,0,0,0,0,0,0,0.3157,0.305,0
19.108,0,0,0,0,0,0,0.3155,0.3047,0
19.113,0,0,0,0,0,0,0.3154,0.3045,0
19.119,0,0,0,0,0,0,0.3152,0.3043,0
19.125,0,0,0,0,0,0,0.315,0.304,0
19.131,0,0,0,0,0,0,0.3148,0.3037,0
19.137,0,0,0,0,0,0,0.3145,0.3035,0
19.142,0,0,0,0,0,0,0.3142,0.3032,0
19.148,0,0,0,0,0,0,0.3139,0.3029,0
19.154,0,0,0,0,0,0,0.3135,0.3027,0
19.16,0,0,0,0,0,0,0.3132,0.3024,0
19.166,0,0,0,0,0,0,0.3127,0.3021,0
19.171,0,0,0,0,0,0,0.3122,0.3018,0
19.177,0,0,0,0,0,0,0.3118,0.3016,0
19.183,0,0,0,0,0,0,0.3112,0.3013,0
19.189,0,0,0,0,0,0,0.3106,0.3011,0
19.195,0,0,0,0,0,0,0.3099,0.3008,0
19.2,0,0,0,0,0,0,0.3093,0.3006,0
19.206,0,0,0,0,0,0,0.3085,0.3004,0
19.212,0,0,0,0,0,0,0.3077,0.3002,0
19.218,0,0,0,0,0,0,0.3069,0.3,0
19.224,0,0,0,0,0,0,0.306,0.2998,0
19.229,0,0,0,0,0,0,0.3049,0.2996,0
19.235,0,0,0,0,0,0,0.3039,0.2995,0
19.241,0,0,0,0,0,0,0.3029,0.2993,0
19.247,0,0,0,0,0,0,0.3016,0.2992,0
19.253,0,0,0,0,0,0,0.3004,0.299,0
19.258,0,0,0,0,0,0,0.2991,0.2989,0
19.264,0,0,0,0,0,0,0.2977,0.2988,0
19.27,0,0,0,0,0,0,0.2962,0.2987,0
19.276,0,0,0,0,0,0,0.2946,0.2986,0
19.282,0,0,0,0,0,0,0.293,0.2985,0
19.287,0,0,0,0,0,0,0.2912,0.2984,0
19.293,0,0,0,0,0,0,0.2894,0.2983,0
19.299,0,0,0,0,0,0,0.2876,0.2983,0
19.305,0,0,0,0,0,0,0.2856,0.2982,0
19.311,0,0,0,0,0,0,0.2835,0.2981,0
19.316,0,0,0,0,0,0,0.2814,0.298,0
19.322,0,0,0,0,0,0,0.2792,0.2979,0
19.328,0,0,0,0,0,0,0.2768,0.2978,0
19.334,0,0,0,0,0,0,0.2744,0.2978,0
19.34,0,0,0,0,0,0,0.272,0.2977,0
19.345,0,0,0,0,0,0,0.2694,0.2975,0
19.351,0,0,0,0,0,0,0.2667,0.2974,0
19.357,0,0,0,0,0,0,0.264,0.2973,0
19.363,0,0,0,0,0,0,0.2612,0.2972,0
19.369,0,0,0,0,0,0,0.2582,0.2971,0
19.374,0,0,0,0,0,0,0.2552,0.2969,0
19.38,0,0,0,0,0,0,0.2523,0.2968,0
19.386,0,0,0,0,0,0,0.249,0.2966,0
19.392,0,0,0,0,0,0,0.2458,0.2964,0
19.398,0,0,0,0,0,0,0.2426,0.2962,0
19.403,0,0,0,0,0,0,0.2392,0.296,0
19.409,0,0,0,0,0,0,0.2357,0.2958,0
19.415,0,0,0,0,0,0,0.2322,0.2956,0
19.421,0,0,0,0,0,0,0.2286,0.2954,0
19.427,0,0,0,0,0,0,0.2249,0.2952,0
19.432,0,0,0,0,0,0,0.2212,0.2949,0
19.438,0,0,0,0,0,0,0.2176,0.2947,0
19.444,0,0,0,0,0,0,0.2137,0.2945,0
19.45,0,0,0,0,0,0,0.2099,0.2942,0
19.456,0,0,0,0,0,0,0.206,0.294,0
19.461,0,0,0,0,0,0,0.2021,0.2937,0
19.467,0,0,0,0,0,0,0.1981,0.2934,0
19.473,0,0,0,0,0,0,0.1942,0.2932,0
19.479,0,0,0,0,0,0,0.1903,0.2929,0
19.485,0,0,0,0,0,0,0.1863,0.2927,0
19.49,0,0,0,0,0,0,0.1823,0.2924,0
19.496,0,0,0,0,0,0,0.1783,0.2922,0
19.502,0,0,0,0,0,0,0.1743,0.292,0
19.508,0,0,0,0,0,0,0.1705,0.2919,0
19.514,0,0,0,0,0,0,0.1666,0.2918,0
19.519,0,0,0,0,0,0,0.1628,0.2917,0
19.525,0,0,0,0,0,0,0.159,0.2916,0
19.531,0,0,0,0,0,0,0.1552,0.2915,0
19.537,0,0,0,0,0,0,0.1514,0.2914,0
19.543,0,0,0,0,0,0,0.1476,0.2913,0
19.548,0,0,0,0,0,0,0.144,0.2913,0
19.554,0,0,0,0,0,0,0.1403,0.2912,0
19.56,0,0,0,0,0,0,0.1367,0.2911,0
19.566,0,0,0,0,0,0,0.1331,0.2911,0
19.572,0,0,0,0,0,0,0.1296,0.291,0
19.577,0,0,0,0,0,0,0.1261,0.291,0
19.583,0,0,0,0,0,0,0.1227,0.2909,0
19.589,0,0,0,0,0,0,0.1193,0.2909,0
19.595,0,0,0,0,0,0,0.116,0.2908,0
19.601,0,0,0,0,0,0,0.1127,0.2908,0
19.606,0,0,0,0,0,0,0.1095,0.2908,0
